Versao;Ano;Mes;Filial;Produto;Metrica;Volume;Receita;Custo;Margem
Realizado;2021;Mar;F0005;00001;vol_venda;400,4;16866,42958;12438,34592;4428,08366
Realizado;2021;Mar;F0005;00002;vol_venda;1554,3;47297,97072;34172,21808;13125,75264
Realizado;2021;Mar;F0005;00003;vol_venda;46646,6;8548532,88299;6137311,82066;2411221,06233
Realizado;2021;Mar;F0005;00004;vol_venda;57656,5;6255865,74233;4677694,90756;1578170,835135
Realizado;2021;Mar;F0005;00005;vol_venda;95581,2;45287658,12368;38274688,6548;7012969,46906
Realizado;2021;Mar;F0005;00006;vol_venda;14149,3;897215,6026;417472,26666;479743,33596
Realizado;2021;Mar;F0005;00007;vol_venda;7037,8;4404610,64935;2532115,9864;1872494,6626
Realizado;2021;Mar;F0005;00008;vol_venda;9098,1;1103537,20804;591849,6012;511687,606875
Realizado;2021;Mar;F0005;00009;vol_venda;4593,6;4555064,05987;2628016,9344;1927047,12559
Realizado;2021;Mar;F0005;00010;vol_venda;118070,7;3948284,208;2590943,4408;1357340,7672
Realizado;2021;Mar;F0005;00011;vol_venda;35559,7;10909027,87993;8136059,36;2772968,51991
Realizado;2021;Mar;F0005;00012;vol_venda;23019,7;1742586,6858;1165422,956;577163,73022
Realizado;2021;Mar;F0005;00013;vol_venda;83576,9;4897033,83831;3315127,88456;1581905,953605
Realizado;2021;Mar;F0005;00014;vol_venda;10476,4;124914,83159;87381,55712;37533,27446
Realizado;2021;Mar;F0005;00015;vol_venda;62397,5;395796,702155;946745,711522;550949,009325
Realizado;2021;Mar;F0005;00016;vol_venda;29133,5;146438,081085;69081,3552;77356,72588
Realizado;2021;Mar;F0005;00017;vol_venda;25388;3063737,52058;2224496,56;839240,96078
Realizado;2021;Mar;F0005;00018;vol_venda;19186,2;1999745,00948;1387776,2184;611968,79106
Realizado;2021;Mar;F0005;00019;vol_venda;34410,2;1768446,84966;1254678,47646;513768,37318
Realizado;2021;Mar;F0005;00020;vol_venda;38999,4;5430112,65814;3785406,56238;1644706,0965
Realizado;2021;Mar;F0005;00021;vol_venda;65844,9;6656478,22923;3790295,8236;2866182,40565
Realizado;2021;Mar;F0006;00001;vol_venda;1136,3;47865,44439;35298,93224;12566,51215
Realizado;2021;Mar;F0006;00002;vol_venda;2015,2;61323,34208;44305,38112;17017,96096
Realizado;2021;Mar;F0006;00003;vol_venda;18449,2;3381030,8333;2427368,62376;953662,20958
Realizado;2021;Mar;F0006;00004;vol_venda;19575,6;2123998,6026;1588176,25828;535822,34441
Realizado;2021;Mar;F0006;00005;vol_venda;19801,1;9382027,5049;7929184,1666;1452843,33902
Realizado;2021;Mar;F0006;00006;vol_venda;62552,6;3966497,89718;1845601,95254;2120895,94514
Realizado;2021;Mar;F0006;00007;vol_venda;6299,7;3942670,3953;2266556,4636;1676113,9314
Realizado;2021;Mar;F0006;00008;vol_venda;27451,6;3329691,03666;1785781,4832;1543909,55323
Realizado;2021;Mar;F0006;00009;vol_venda;10800,9;10710290,7101;6179238,093;4531052,61633
Realizado;2021;Mar;F0006;00010;vol_venda;54678,8;1828459,072;1199871,5872;628587,4848
Realizado;2021;Mar;F0006;00011;vol_venda;14175,7;4348830,4597;3243400,16;1105430,3002
Realizado;2021;Mar;F0006;00012;vol_venda;1800,7;136312,62988;91164,39904;45148,23082
Realizado;2021;Mar;F0006;00013;vol_venda;32403,8;1898640,71388;1285316,16938;613324,54473
Realizado;2021;Mar;F0006;00014;vol_venda;5849,8;69749,797815;48792,01184;20957,78597
Realizado;2021;Mar;F0006;00015;vol_venda;41627,3;264048,20805;631603,31348;367555,10554
Realizado;2021;Mar;F0006;00016;vol_venda;47253,8;237518,863025;112048,21056;125470,652465
Realizado;2021;Mar;F0006;00018;vol_venda;13724,7;1430502,14899;992735,0004;437767,14866
Realizado;2021;Mar;F0006;00019;vol_venda;21376,3;1098594,32353;779431,20112;319163,12244
Realizado;2021;Mar;F0006;00020;vol_venda;6074,2;845746,09636;589581,28946;256164,80696
Realizado;2021;Mar;F0006;00021;vol_venda;38926,8;3935238,6705;2240782,3152;1694456,3553
Realizado;2021;Mar;F0007;00017;vol_venda;76421,4;9222274,7196;6696043,068;2526231,65144
Realizado;2021;Mar;F0007;00018;vol_venda;57772;6021477,34792;4178764,304;1842713,04368
Realizado;2021;Mar;F0007;00019;vol_venda;103573,8;5322978,6604;3776549,3252;1546429,33566
Realizado;2021;Mar;F0007;00020;vol_venda;117383,2;16343943,7588;11393589,0176;4950354,74028
Realizado;2021;Mar;F0007;00021;vol_venda;198171,6;20033821,01;11407549,982;8626271,02804
Realizado;2021;Mar;F0008;00001;vol_venda;778,8;32806,13226;24193,26624;8612,86602
Realizado;2021;Mar;F0008;00002;vol_venda;275126,5;8372209,44554;6048821,17864;2323388,2673
Realizado;2021;Mar;F0008;00003;vol_venda;89875,5;16470732,42506;11824955,48566;4645776,93952
Realizado;2021;Mar;F0008;00004;vol_venda;61881,6;6714299,02182;5020478,96132;1693820,06113
Realizado;2021;Mar;F0008;00005;vol_venda;86207;40846036,0846;34520869,01036;6325167,07265
Realizado;2021;Mar;F0008;00006;vol_venda;13515,7;857038,64638;398778,02536;458260,62106
Realizado;2021;Mar;F0008;00007;vol_venda;12839,2;8035419,7405;4619390,0896;3416029,65035
Realizado;2021;Mar;F0008;00008;vol_venda;7626,3;925017,9498;496106,0676;428911,88226
Realizado;2021;Mar;F0008;00009;vol_venda;4633,2;4594331,85339;2650672,2528;1943659,60076
Realizado;2021;Mar;F0008;00010;vol_venda;69410;2321070,4;1523133,04;797937,36
Realizado;2021;Mar;F0008;00011;vol_venda;17183,1;5271442,58705;3931493,28;1339949,30693
Realizado;2021;Mar;F0008;00012;vol_venda;5694,7;431087,65106;288306,71584;142780,93522
Realizado;2021;Mar;F0008;00013;vol_venda;55701,8;3263743,92272;2209445,31806;1054298,604605
Realizado;2021;Mar;F0008;00014;vol_venda;34175,9;407494,6349;285054,34672;122440,288145
Realizado;2021;Mar;F0008;00015;vol_venda;70857,6;449460,38549;1075109,241925;625648,856529
Realizado;2021;Mar;F0008;00016;vol_venda;48555,1;244059,78241;115133,85312;128925,92928
Realizado;2021;Mar;F0008;00017;vol_venda;8493,1;1024918,43148;744165,422;280753,00946
Realizado;2021;Mar;F0008;00018;vol_venda;22202,4;2314118,40795;1605943,9968;708174,41114
Realizado;2021;Mar;F0008;00019;vol_venda;52418,3;2693938,93385;1911297,02198;782641,91182
Realizado;2021;Mar;F0008;00020;vol_venda;34270,5;4771680,48386;3326404,39564;1445276,08836
Realizado;2021;Mar;F0008;00021;vol_venda;45467,4;4596449,50845;2617285,4136;1979164,09485
Realizado;2021;Mar;F0009;00001;vol_venda;4693,7;197717,1841;145808,8518;51908,33236
Realizado;2021;Mar;F0009;00002;vol_venda;141798,8;4314994,20356;3117531,69726;1197462,5062
Realizado;2021;Mar;F0009;00003;vol_venda;44737;8198576,4363;5886064,9853;2312511,45125
Realizado;2021;Mar;F0009;00004;vol_venda;29010,3;3147685,7243;2353617,2432;794068,48117
Realizado;2021;Mar;F0009;00005;vol_venda;50158,9;23765961,4571;20085710,1703;3680251,2866
Realizado;2021;Mar;F0009;00006;vol_venda;123092,2;7805350,2567;3631810,74262;4173539,51482
Realizado;2021;Mar;F0009;00007;vol_venda;31451,2;19683749,2466;11315764,3452;8367984,90075
Realizado;2021;Mar;F0009;00008;vol_venda;55853,6;6774659,0831;3633388,3872;3141270,69574
Realizado;2021;Mar;F0009;00009;vol_venda;23318,9;23123276,5802;13340835,9662;9782440,6162
Realizado;2021;Mar;F0009;00010;vol_venda;20606,3;689074,672;452184,6472;236890,0248
Realizado;2021;Mar;F0009;00011;vol_venda;18707,7;5739160,366;4280321,76;1458838,6062
Realizado;2021;Mar;F0009;00012;vol_venda;2169,2;164208,0062;109820,52224;54387,48392
Realizado;2021;Mar;F0009;00013;vol_venda;16810,2;984962,57016;666786,6691;318175,90103
Realizado;2021;Mar;F0009;00014;vol_venda;45278,2;539872,35386;377656,41056;162215,94324
Realizado;2021;Mar;F0009;00015;vol_venda;237506,5;1506539,35544;3603642,1382;2097102,78279
Realizado;2021;Mar;F0009;00016;vol_venda;257572,7;1294676,297945;610756,3862;683919,91179
Realizado;2021;Mar;F0009;00017;vol_venda;56395,9;6805665,46606;4941408,758;1864256,70796
Realizado;2021;Mar;F0009;00018;vol_venda;43109;4493177,78466;3118160,188;1375017,59674
Realizado;2021;Mar;F0009;00019;vol_venda;83234,8;4277694,3997;3034940,57158;1242753,82843
Realizado;2021;Mar;F0009;00020;vol_venda;58021,7;8078697,8175;5631771,87128;2446925,94534
Realizado;2021;Mar;F0009;00021;vol_venda;132308;13375452,33524;7616177,7118;5759274,6243
Realizado;2021;Mar;F0010;00001;vol_venda;173,8;7321,14251;5399,06224;1922,08027
Realizado;2021;Mar;F0010;00002;vol_venda;205187,4;6243934,6573;4511168,10176;1732766,55548
Realizado;2021;Mar;F0010;00003;vol_venda;38541,8;7063233,8618;5070960,0427;1992273,81943
Realizado;2021;Mar;F0010;00004;vol_venda;74366,6;8068950,86189;6033392,00436;2035558,85692
Realizado;2021;Mar;F0010;00005;vol_venda;50375,6;23868636,8312;20172485,8637;3696150,96682
Realizado;2021;Mar;F0010;00006;vol_venda;31346,7;1987713,05516;924878,11416;1062834,94086
Realizado;2021;Mar;F0010;00007;vol_venda;5117,2;3202602,17825;1841107,154;1361495,02525
Realizado;2021;Mar;F0010;00008;vol_venda;6238,1;756638,79907;405800,8812;350837,91787
Realizado;2021;Mar;F0010;00009;vol_venda;3198,8;3171965,1064;1830046,2752;1341918,8317
Realizado;2021;Mar;F0010;00010;vol_venda;155288,1;5192834,064;3407642,0668;1785191,9976
Realizado;2021;Mar;F0010;00011;vol_venda;46217,6;14178665,3691;10574586,88;3604078,48962
Realizado;2021;Mar;F0010;00012;vol_venda;16150,2;1222566,90996;817639,40544;404927,50452
Realizado;2021;Mar;F0010;00013;vol_venda;145693,9;8536664,53596;5779035,9599;2757628,57663
Realizado;2021;Mar;F0010;00014;vol_venda;11192,5;133453,214135;93354,404;40098,81013
Realizado;2021;Mar;F0010;00015;vol_venda;44620,4;283033,8903;677017,06555;393983,175248
Realizado;2021;Mar;F0010;00016;vol_venda;31344,5;157551,56203;74324,0784;83227,48363
Realizado;2021;Mar;F0010;00017;vol_venda;35026,2;4226842,72696;3068995,644;1157847,08282
Realizado;2021;Mar;F0010;00018;vol_venda;23508,1;2450209,29923;1700387,8892;749821,41002
Realizado;2021;Mar;F0010;00019;vol_venda;72447,1;3723281,05514;2641595,13894;1081685,91596
Realizado;2021;Mar;F0010;00020;vol_venda;25905;3606903,39888;2514422,1961;1092481,203
Realizado;2021;Mar;F0010;00021;vol_venda;44781;4527059,06723;2577773,484;1949285,58323
Realizado;2021;Abr;F0001;00017;vol_venda;55466,4;6693496,5662;4859965,968;1833530,59816
Realizado;2021;Abr;F0001;00018;vol_venda;91605,8;9547916,80446;6626030,7256;2921886,07868
Realizado;2021;Abr;F0001;00019;vol_venda;146383,6;7523106,9934;5337497,37676;2185609,61664
Realizado;2021;Abr;F0001;00020;vol_venda;63527,2;8845260,514;6166153,3188;2679107,19468
Realizado;2021;Abr;F0001;00021;vol_venda;133036,2;13449068,4774;7658095,8164;5790972,6608
Realizado;2021;Abr;F0002;00001;vol_venda;486,2;20480,66449;15103,70576;5376,95873
Realizado;2021;Abr;F0002;00002;vol_venda;656,7;19983,64368;14437,94352;5545,70016
Realizado;2021;Abr;F0002;00003;vol_venda;57437,6;10526109,34766;7557088,0075;2969021,34106
Realizado;2021;Abr;F0002;00004;vol_venda;81961;8892961,10852;6649528,7145;2243432,39415
Realizado;2021;Abr;F0002;00005;vol_venda;84272,1;39929254,44038;33746054,56008;6183199,88045
Realizado;2021;Abr;F0002;00006;vol_venda;7819,9;495864,55094;230724,58552;265139,96542
Realizado;2021;Abr;F0002;00007;vol_venda;14962,2;9364100,35155;5383220,0138;3980880,3378
Realizado;2021;Abr;F0002;00008;vol_venda;9941,8;1205872,23874;646733,9736;559138,265145
Realizado;2021;Abr;F0002;00009;vol_venda;7818,8;7753207,69572;4473166,7552;3280040,94058
Realizado;2021;Abr;F0002;00010;vol_venda;112367,2;3757559,168;2465785,8368;1291773,3312
Realizado;2021;Abr;F0002;00011;vol_venda;37745,4;11579558,34633;8636147,52;2943410,82674
Realizado;2021;Abr;F0002;00012;vol_venda;21525,9;1629506,32474;1089796,04456;539710,28034
Realizado;2021;Abr;F0002;00013;vol_venda;120379,6;7053419,9597;4774929,06188;2278490,897925
Realizado;2021;Abr;F0002;00014;vol_venda;18436;219820,72421;153770,9888;66049,7354
Realizado;2021;Abr;F0002;00015;vol_venda;98082,6;622152,644255;1488189,124917;866036,480707
Realizado;2021;Abr;F0002;00016;vol_venda;89585,1;450295,025925;212424,18912;237870,836795
Realizado;2021;Abr;F0002;00017;vol_venda;10712,9;1292796,3481;938664,298;354132,05014
Realizado;2021;Abr;F0002;00018;vol_venda;27995;2917871,2585;2024934,34;892936,9185
Realizado;2021;Abr;F0002;00019;vol_venda;64677,8;3323992,64312;2358307,81476;965684,82851
Realizado;2021;Abr;F0002;00020;vol_venda;33015,4;4596925,63112;3204580,37346;1392345,25804
Realizado;2021;Abr;F0002;00021;vol_venda;82634,2;8353763,97068;4756755,0888;3597008,88204
Realizado;2021;Abr;F0003;00001;vol_venda;1805,1;76037,94215;56075,07048;19962,87167
Realizado;2021;Abr;F0003;00002;vol_venda;2816;85692,0064;61911,4496;23780,5568
Realizado;2021;Abr;F0003;00003;vol_venda;22232,1;4074291,3288;2925086,2897;1149205,0391
Realizado;2021;Abr;F0003;00004;vol_venda;9488,6;1029535,3982;769813,9135;259721,48477
Realizado;2021;Abr;F0003;00005;vol_venda;34433,3;16314960,668;13788525,7454;2526434,9225
Realizado;2021;Abr;F0003;00006;vol_venda;196566,7;12464412,38806;5799661,1694;6664751,2165
Realizado;2021;Abr;F0003;00007;vol_venda;41750,5;26129571,30035;15021328,894;11108242,4068
Realizado;2021;Abr;F0003;00008;vol_venda;95166,5;11543044,5589;6190771,158;5352273,40112
Realizado;2021;Abr;F0003;00009;vol_venda;56395,9;55922791,97647;32264319,9738;23658472,00092
Realizado;2021;Abr;F0003;00010;vol_venda;46363,9;1550408,816;1017409,4216;532999,3944
Realizado;2021;Abr;F0003;00011;vol_venda;9219,1;2828241,4903;2109330,08;718911,41049
Realizado;2021;Abr;F0003;00012;vol_venda;2169,2;164208,0062;109820,52224;54387,48392
Realizado;2021;Abr;F0003;00013;vol_venda;31179,5;1826905,12053;1236753,57526;590151,54526
Realizado;2021;Abr;F0003;00014;vol_venda;44464,2;530166,665515;370866,99936;159299,66614
Realizado;2021;Abr;F0003;00015;vol_venda;174335,7;1105837,49532;2645163,28918;1539325,79357
Realizado;2021;Abr;F0003;00016;vol_venda;181925,7;914440,434825;431382,21984;483058,21497
Realizado;2021;Abr;F0003;00017;vol_venda;72660,5;8768422,09502;6366513,01;2401909,08422
Realizado;2021;Abr;F0003;00018;vol_venda;50430,6;5256295,70633;3647746,1592;1608549,54673
Realizado;2021;Abr;F0003;00019;vol_venda;172980,5;8890004,13527;6307284,18328;2582719,95133
Realizado;2021;Abr;F0003;00020;vol_venda;70492,4;9815065,7084;6842217,9197;2972847,78816
Realizado;2021;Abr;F0003;00021;vol_venda;123906,2;12526086,6489;7132536,4964;5393550,15243
Realizado;2021;Abr;F0004;00001;vol_venda;8483,2;357345,8926;263528,9114;93816,98128
Realizado;2021;Abr;F0004;00002;vol_venda;3290,1;100119,059;72334,82256;27784,23648
Realizado;2021;Abr;F0004;00003;vol_venda;55811,8;10228162,55733;7343180,85038;2884981,70697
Realizado;2021;Abr;F0004;00004;vol_venda;80762;8762866,79125;6552253,36454;2210613,42596
Realizado;2021;Abr;F0004;00005;vol_venda;75006,8;35539230,6814;30035843,003;5503387,67787
Realizado;2021;Abr;F0004;00006;vol_venda;16790,4;1064689,33826;495397,39396;569291,94436
Realizado;2021;Abr;F0004;00007;vol_venda;3359,4;2102482,1698;1208671,8072;893810,3626
Realizado;2021;Abr;F0004;00008;vol_venda;6714,4;814410,72636;436785,1488;377625,57758
Realizado;2021;Abr;F0004;00009;vol_venda;10076;9991471,9316;5764519,9038;4226952,02842
Realizado;2021;Abr;F0004;00010;vol_venda;169361,5;5663448,56;3716468,756;1946979,804
Realizado;2021;Abr;F0004;00011;vol_venda;54054;16582721,2556;12367555,2;4215166,05525
Realizado;2021;Abr;F0004;00012;vol_venda;18390,9;1392187,45182;931079,77248;461107,6793
Realizado;2021;Abr;F0004;00013;vol_venda;120748,1;7075011,53589;4789545,83532;2285465,700085
Realizado;2021;Abr;F0004;00014;vol_venda;24150,5;287957,27925;201434,4904;86522,788825
Realizado;2021;Abr;F0004;00015;vol_venda;32143,1;203888,50478;487701,30339;283812,798631
Realizado;2021;Abr;F0004;00016;vol_venda;34706,1;174448,476365;82295,10432;92153,37204
Realizado;2021;Abr;F0004;00017;vol_venda;42059,6;5075609,52534;3685262,152;1390347,37338
Realizado;2021;Abr;F0004;00018;vol_venda;28625,3;2983566,35589;2070525,1996;913041,15637
Realizado;2021;Abr;F0004;00019;vol_venda;80283,5;4126017,94394;2927329,0904;1198688,85338
Realizado;2021;Abr;F0004;00020;vol_venda;37423,1;5210635,26652;3632405,8399;1578229,42706
Realizado;2021;Abr;F0004;00021;vol_venda;46379,3;4688636,48853;2669778,0252;2018858,46363
Realizado;2021;Abr;F0005;00001;vol_venda;880;37069,076;27337,024;9732,052
Realizado;2021;Abr;F0005;00002;vol_venda;1089;33138,7056;23942,3184;9196,3872
Realizado;2021;Abr;F0005;00003;vol_venda;44354,2;8128423,87633;5835699,83598;2292724,04093
Realizado;2021;Abr;F0005;00004;vol_venda;26532;2878784,35023;2152551,77276;726232,5774
Realizado;2021;Abr;F0005;00005;vol_venda;47410;22463495,66513;18984936,2559;3478559,4085
Realizado;2021;Abr;F0005;00006;vol_venda;45885,4;2909620,7455;1353839,54994;1555781,19534
Realizado;2021;Abr;F0005;00007;vol_venda;6273,3;3926147,9421;2257058,0604;1669089,88145
Realizado;2021;Abr;F0005;00008;vol_venda;12080,2;1465245,51058;785841,1704;679404,34018
Realizado;2021;Abr;F0005;00009;vol_venda;7112,6;7052932,04295;4069146,9102;2983785,13273
Realizado;2021;Abr;F0005;00010;vol_venda;90156;3014816,64;1978383,264;1036433,376
Realizado;2021;Abr;F0005;00011;vol_venda;31963,8;9805875,33991;7313317,44;2492557,90054
Realizado;2021;Abr;F0005;00012;vol_venda;4053,5;306849,13928;205217,3552;101631,7841
Realizado;2021;Abr;F0005;00013;vol_venda;75934,1;4449218,11127;3011971,63696;1437246,47453
Realizado;2021;Abr;F0005;00014;vol_venda;9483,1;113071,2687;79096,64048;33974,628215
Realizado;2021;Abr;F0005;00015;vol_venda;52460,1;332762,283335;795967,381703;463205,098389
Realizado;2021;Abr;F0005;00016;vol_venda;41750,5;209856,800745;98998,7856;110858,01514
Realizado;2021;Abr;F0005;00017;vol_venda;18429,4;2223997,3317;1614784,028;609213,30404
Realizado;2021;Abr;F0005;00018;vol_venda;30434,8;3172167,46481;2201409,9536;970757,51122
Realizado;2021;Abr;F0005;00019;vol_venda;48636,5;2499580,50822;1773403,51764;726176,99059
Realizado;2021;Abr;F0005;00020;vol_venda;21106,8;2938822,1832;2048693,54994;890128,63376
Realizado;2021;Abr;F0005;00021;vol_venda;44195,8;4467899,26816;2544087,0312;1923812,23705
Realizado;2021;Abr;F0006;00001;vol_venda;1549,9;65287,91011;48147,33352;17140,57659
Realizado;2021;Abr;F0006;00002;vol_venda;1705;51883,832;37485,448;14398,384
Realizado;2021;Abr;F0006;00003;vol_venda;68407,9;12536544,62674;9000454,76724;3536089,86088
Realizado;2021;Abr;F0006;00004;vol_venda;74252,2;8056538,19214;6024110,6869;2032427,50576
Realizado;2021;Abr;F0006;00005;vol_venda;67730,3;32091527,1141;27122029,703;4969497,41254
Realizado;2021;Abr;F0006;00006;vol_venda;35101;2225775,47054;1035647,98482;1190127,4858
Realizado;2021;Abr;F0006;00007;vol_venda;11924;7462641,3621;4290112,1124;3172529,24995
Realizado;2021;Abr;F0006;00008;vol_venda;13502,5;1637760,75793;878364,63;759396,127865
Realizado;2021;Abr;F0006;00009;vol_venda;10349,9;10263074,1721;5921219,1894;4341854,98228
Realizado;2021;Abr;F0006;00010;vol_venda;251121,2;8397492,928;5510603,613;2886889,3152
Realizado;2021;Abr;F0006;00011;vol_venda;60077,6;18430645,1778;13745754,88;4684890,29795
Realizado;2021;Abr;F0006;00012;vol_venda;41855;3168415,12896;2119001,45598;1049413,67304
Realizado;2021;Abr;F0006;00013;vol_venda;136810,3;8016146,4287;5426662,63576;2589483,79382
Realizado;2021;Abr;F0006;00014;vol_venda;23401,4;279025,422855;195186,39712;83839,02572
Realizado;2021;Abr;F0006;00015;vol_venda;225238,2;1428719,688435;3417497,49454;1988777,806141
Realizado;2021;Abr;F0006;00016;vol_venda;122632,4;616405,627;290785,94688;325619,68016
Realizado;2021;Abr;F0006;00017;vol_venda;47030,5;5675480,83712;4120812,41;1554668,42632
Realizado;2021;Abr;F0006;00018;vol_venda;64801;6754098,06834;4687185,932;2066912,13639
Realizado;2021;Abr;F0006;00019;vol_venda;96980,4;4984123,3953;3536138,13738;1447985,25836
Realizado;2021;Abr;F0006;00020;vol_venda;70429,7;9806335,6226;6836132,0571;2970203,56624
Realizado;2021;Abr;F0006;00021;vol_venda;101253,9;10236090,88876;5828579,4996;4407511,38937
Realizado;2021;Abr;F0007;00017;vol_venda;55466,4;6693496,5662;4859965,968;1833530,59816
Realizado;2021;Abr;F0007;00018;vol_venda;91605,8;9547916,80446;6626030,7256;2921886,07868
Realizado;2021;Abr;F0007;00019;vol_venda;146383,6;7523106,9934;5337497,37676;2185609,61664
Realizado;2021;Abr;F0007;00020;vol_venda;63527,2;8845260,514;6166153,3188;2679107,19468
Realizado;2021;Abr;F0007;00021;vol_venda;133036,2;13449068,4774;7658095,8164;5790972,6608
Realizado;2021;Abr;F0008;00001;vol_venda;486,2;20480,66449;15103,70576;5376,95873
Realizado;2021;Abr;F0008;00002;vol_venda;656,7;19983,64368;14437,94352;5545,70016
Realizado;2021;Abr;F0008;00003;vol_venda;57437,6;10526109,34766;7557088,0075;2969021,34106
Realizado;2021;Abr;F0008;00004;vol_venda;81961;8892961,10852;6649528,7145;2243432,39415
Realizado;2021;Abr;F0008;00005;vol_venda;84272,1;39929254,44038;33746054,56008;6183199,88045
Realizado;2021;Abr;F0008;00006;vol_venda;7819,9;495864,55094;230724,58552;265139,96542
