Filial	Produto	Versão	Mês	Volume	Receita	Custo	Margem
F0002	00016	Realizado	nov	680,9	3422,509805	1614,55008	1807,959725
F0002	00016	Realizado	nov	1362,9	6850,548705	3231,70848	3618,840225
F0002	00016	Realizado	nov	341	1714,01945	808,5792	905,44025
F0002	00016	Realizado	nov	2021,8	10162,47661	4794,09216	5368,38445
F0002	00016	Realizado	nov	4043,6	20324,95322	9588,18432	10736,7689
F0002	00016	Realizado	nov	1010,9	5081,238305	2397,04608	2684,192225
F0002	00016	Realizado	out	3284,6	16509,87767	7788,44352	8721,43415
F0002	00016	Realizado	out	2262,7	11373,34842	5365,31424	6008,034175
F0002	00016	Realizado	out	3089,9	15531,22786	7326,77088	8204,456975
F0002	00016	Realizado	out	1824,9	9172,768605	4327,20288	4845,565725
F0002	00016	Realizado	out	1192,4	5993,53898	2827,41888	3166,1201
F0002	00016	Realizado	out	1168,2	5871,89889	2770,03584	3101,86305
F0002	00016	Realizado	out	9747,1	48993,3108	23112,32352	25880,98728
F0002	00016	Realizado	out	6715,5	33755,12498	15923,7936	17831,33138
F0002	00016	Realizado	out	9169,6	46090,53592	21742,95552	24347,5804
F0002	00016	Realizado	out	5415,3	27219,73469	12840,75936	14378,97533
F0002	00016	Realizado	out	3537,6	17781,56952	8388,35712	9393,2124
F0002	00016	Realizado	out	3466,1	17422,17835	8218,81632	9203,362025
F0002	00016	Realizado	set	5498,9	27639,94591	13038,99168	14600,95423
F0002	00016	Realizado	set	730,4	3671,31908	1731,92448	1939,3946
F0002	00016	Realizado	set	827,2	4157,87944	1961,45664	2196,4228
F0002	00016	Realizado	set	2214,3	11130,06824	5250,54816	5879,520075
F0002	00016	Realizado	set	267,3	1343,570085	633,82176	709,748325
F0002	00016	Realizado	set	1630,2	8194,11879	3865,53024	4328,58855
F0002	00016	Realizado	set	997,7	5014,889165	2365,74624	2649,142925
F0002	00016	Realizado	set	1070,3	5379,809435	2537,89536	2841,914075
F0002	00016	Realizado	set	16318,5	82024,12433	38694,4272	43329,69713
F0002	00016	Realizado	set	2165,9	10886,78806	5135,78208	5751,005975
F0002	00016	Realizado	set	2455,2	12340,94004	5821,77024	6519,1698
F0002	00016	Realizado	set	6570,3	33025,28444	15579,49536	17445,78908
F0002	00016	Realizado	set	794,2	3992,00659	1883,20704	2108,79955
F0002	00016	Realizado	set	4837,8	24316,95981	11471,39136	12845,56845
F0002	00016	Realizado	set	2960,1	14878,79465	7018,98912	7859,805525
F0002	00016	Realizado	set	3176,8	15968,02636	7532,82816	8435,1982
F0003	00016	Realizado	abr	3393,5	17057,25808	8046,6672	9010,590875
F0003	00016	Realizado	abr	3393,5	17057,25808	8046,6672	9010,590875
F0003	00016	Realizado	abr	3176,8	15968,02636	7532,82816	8435,1982
F0003	00016	Realizado	abr	4331,8	21773,57611	10271,56416	11502,01195
F0003	00016	Realizado	abr	8231,3	41374,21789	19518,05856	21856,15933
F0003	00016	Realizado	abr	2021,8	10162,47661	4794,09216	5368,38445
F0003	00016	Realizado	abr	2094,4	10527,39688	4966,24128	5561,1556
F0003	00016	Realizado	abr	3176,8	15968,02636	7532,82816	8435,1982
F0003	00016	Realizado	abr	3320,9	16692,33781	7874,51808	8817,819725
F0003	00016	Realizado	abr	9025,5	45366,22448	21401,2656	23964,95888
F0003	00016	Realizado	abr	1010,9	5081,238305	2397,04608	2684,192225
F0003	00016	Realizado	abr	5271,2	26495,42324	12499,06944	13996,3538
F0003	00016	Realizado	abr	9348,9	46991,77841	22168,11168	24823,66673
F0003	00016	Realizado	abr	9348,9	46991,77841	22168,11168	24823,66673
F0003	00016	Realizado	abr	8752,7	43995,00892	20754,40224	23240,60668
F0003	00016	Realizado	abr	11935	59990,68075	28300,272	31690,40875
F0003	00016	Realizado	abr	22677,6	113987,8225	53773,12512	60214,6974
F0003	00016	Realizado	abr	5570,4	27999,33708	13208,53248	14790,8046
F0003	00016	Realizado	abr	5768,4	28994,57418	13678,03008	15316,5441
F0003	00016	Realizado	abr	8752,7	43995,00892	20754,40224	23240,60668
F0003	00016	Realizado	abr	9150,9	45996,54131	21698,61408	24297,92723
F0003	00016	Realizado	abr	24865,5	124985,1925	58961,0736	66024,11888
F0003	00016	Realizado	abr	2785,2	13999,66854	6604,26624	7395,4023
F0003	00016	Realizado	abr	14521,1	72989,5831	34432,43232	38557,15078
F0003	00016	Realizado	ago	2960,1	14878,79465	7018,98912	7859,805525
F0003	00016	Realizado	ago	5126	25765,5827	12154,7712	13610,8115
F0003	00016	Realizado	ago	2021,8	10162,47661	4794,09216	5368,38445
F0003	00016	Realizado	ago	15379,1	77302,2772	36466,92192	40835,35528
F0003	00016	Realizado	ago	1083,5	5446,158575	2569,1952	2876,963375
F0003	00016	Realizado	ago	1515,8	7619,09291	3594,26496	4024,82795
F0003	00016	Realizado	ago	650,1	3267,695145	1541,51712	1726,178025
F0003	00016	Realizado	ago	1300,2	6535,39029	3083,03424	3452,35605
F0003	00016	Realizado	ago	8155,4	40992,71033	19338,08448	21654,62585
F0003	00016	Realizado	ago	14124	70993,5798	33490,8288	37502,751
F0003	00016	Realizado	ago	5570,4	27999,33708	13208,53248	14790,8046
F0003	00016	Realizado	ago	42370,9	212975,2103	100469,8781	112505,3322
F0003	00016	Realizado	ago	2984,3	15000,43474	7076,37216	7924,062575
F0003	00016	Realizado	ago	4177,8	20999,50281	9906,39936	11093,10345
F0003	00016	Realizado	ago	1790,8	9001,36666	4246,34496	4755,0217
F0003	00016	Realizado	ago	3580,5	17997,20423	8490,0816	9507,122625
F0003	00016	Realizado	dez	3537,6	17781,56952	8388,35712	9393,2124
F0003	00016	Realizado	dez	9747,1	48993,3108	23112,32352	25880,98728
F0003	00016	Realizado	fev	4477	22503,41665	10615,8624	11887,55425
F0003	00016	Realizado	fev	3610,2	18146,48979	8560,50624	9585,98355
F0003	00016	Realizado	fev	1661	8348,93345	3938,5632	4410,37025
F0003	00016	Realizado	fev	2238,5	11251,70833	5307,9312	5943,777125
F0003	00016	Realizado	fev	12333,2	61992,21314	29244,48384	32747,7293
F0003	00016	Realizado	fev	9946,2	49994,07699	23584,42944	26409,64755
F0003	00016	Realizado	fev	4574,9	22995,50611	10848,00288	12147,50323
F0003	00016	Realizado	fev	6166,6	30996,10657	14622,24192	16373,86465
F0003	00016	Realizado	jan	16390	82383,5155	38863,968	43519,5475
F0003	00016	Realizado	jan	3466,1	17422,17835	8218,81632	9203,362025
F0003	00016	Realizado	jan	5920,2	29757,58929	14037,97824	15719,61105
F0003	00016	Realizado	jan	7653,8	38471,44301	18148,69056	20322,75245
F0003	00016	Realizado	jan	45156,1	226974,8788	107074,1443	119900,7345
F0003	00016	Realizado	jan	9548	47992,5446	22640,2176	25352,327
F0003	00016	Realizado	jan	16311,9	81990,94976	38678,77728	43312,17248
F0003	00016	Realizado	jan	21085,9	105987,2221	49998,88608	55988,33598
F0003	00016	Realizado	jul	2671,9	13430,17176	6335,60928	7094,562475
F0003	00016	Realizado	jul	14080	70772,416	33386,496	37385,92
F0003	00016	Realizado	jul	2526,7	12700,33122	5991,31104	6709,020175
F0003	00016	Realizado	jul	1371,7	6894,781465	3252,57504	3642,206425
F0003	00016	Realizado	jul	1444,3	7259,701735	3424,72416	3834,977575
F0003	00016	Realizado	jul	17040,1	85651,21065	40405,48512	45245,72553
F0003	00016	Realizado	jul	7360,1	36995,17465	17452,26912	19542,90553
F0003	00016	Realizado	jul	38790,4	194978,0061	91979,79648	102998,2096
F0003	00016	Realizado	jul	6961,9	34993,64226	16508,05728	18485,58498
F0003	00016	Realizado	jul	3779,6	18997,97042	8962,18752	10035,7829
F0003	00016	Realizado	jul	3978,7	19998,73662	9434,29344	10564,44318
F0003	00016	Realizado	jul	46945,8	235970,7164	111317,881	124652,8355
F0003	00016	Realizado	jun	4837,8	24316,95981	11471,39136	12845,56845
F0003	00016	Realizado	jun	1083,5	5446,158575	2569,1952	2876,963375
F0003	00016	Realizado	jun	6065,4	30487,42983	14382,27648	16105,15335
F0003	00016	Realizado	jun	14945,7	75123,81377	35439,24384	39684,56993
F0003	00016	Realizado	jun	7437,1	37382,2113	17634,85152	19747,35978
F0003	00016	Realizado	jun	2238,5	11251,70833	5307,9312	5943,777125
F0003	00016	Realizado	jun	9098,1	45731,14475	21573,41472	24157,73003
F0003	00016	Realizado	jun	3466,1	17422,17835	8218,81632	9203,362025
F0003	00016	Realizado	jun	5992,8	30122,50956	14210,12736	15912,3822
F0003	00016	Realizado	jun	7437,1	37382,2113	17634,85152	19747,35978
F0003	00016	Realizado	jun	6353,6	31936,05272	15065,65632	16870,3964
F0003	00016	Realizado	jun	13327,6	66990,51502	31602,40512	35388,1099
F0003	00016	Realizado	jun	2984,3	15000,43474	7076,37216	7924,062575
F0003	00016	Realizado	jun	16710,1	83992,48215	39622,98912	44369,49303
F0003	00016	Realizado	jun	41177,4	206976,1422	97639,85088	109336,2914
F0003	00016	Realizado	jun	20489,7	102990,4526	48585,17664	54405,27593
F0003	00016	Realizado	jun	6166,6	30996,10657	14622,24192	16373,86465
F0003	00016	Realizado	jun	25064,6	125985,9587	59433,17952	66552,77915
F0003	00016	Realizado	jun	9548	47992,5446	22640,2176	25352,327
F0003	00016	Realizado	jun	16511	82991,71595	39150,8832	43840,83275
F0003	00016	Realizado	jun	20489,7	102990,4526	48585,17664	54405,27593
F0003	00016	Realizado	jun	17505,4	87990,01783	41508,80448	46481,21335
F0003	00016	Realizado	mai	3393,5	17057,25808	8046,6672	9010,590875
F0003	00016	Realizado	mai	7509,7	37747,13157	17807,00064	19940,13093
F0003	00016	Realizado	mai	5198,6	26130,50297	12326,92032	13803,58265
F0003	00016	Realizado	mai	4260,3	21414,18494	10102,02336	11312,16158
F0003	00016	Realizado	mai	2671,9	13430,17176	6335,60928	7094,562475
F0003	00016	Realizado	mai	9348,9	46991,77841	22168,11168	24823,66673
F0003	00016	Realizado	mai	20687,7	103985,6897	49054,67424	54931,01543
F0003	00016	Realizado	mai	14322	71988,8169	33960,3264	38028,4905
F0003	00016	Realizado	mai	11737	58995,44365	27830,7744	31164,66925
F0003	00016	Realizado	mai	7360,1	36995,17465	17452,26912	19542,90553
F0003	00016	Realizado	mar	1371,7	6894,781465	3252,57504	3642,206425
F0003	00016	Realizado	mar	17329,4	87105,36263	41091,47328	46013,88935
F0003	00016	Realizado	mar	14151,5	71131,80718	33556,0368	37575,77038
F0003	00016	Realizado	mar	2455,2	12340,94004	5821,77024	6519,1698
F0003	00016	Realizado	mar	3320,9	16692,33781	7874,51808	8817,819725
F0003	00016	Realizado	mar	4548,5	22862,80783	10785,4032	12077,40463
F0003	00016	Realizado	mar	1805,1	9073,244895	4280,25312	4792,991775
F0003	00016	Realizado	mar	8158,7	41009,29762	19345,90944	21663,38818
F0003	00016	Realizado	mar	4837,8	24316,95981	11471,39136	12845,56845
F0003	00016	Realizado	mar	9963,8	50082,54251	23626,16256	26456,37995
F0003	00016	Realizado	mar	650,1	3267,695145	1541,51712	1726,178025
F0003	00016	Realizado	mar	3779,6	18997,97042	8962,18752	10035,7829
F0003	00016	Realizado	mar	47742,2	239973,7812	113206,3046	126767,4766
F0003	00016	Realizado	mar	38989,5	195978,7723	92451,9024	103526,8699
F0003	00016	Realizado	mar	6763,9	33998,40516	16038,55968	17959,84548
F0003	00016	Realizado	mar	9150,9	45996,54131	21698,61408	24297,92723
F0003	00016	Realizado	mar	12532,3	62992,97934	29716,58976	33276,38958
F0003	00016	Realizado	mar	4973,1	24997,0385	11792,21472	13204,82378
F0003	00016	Realizado	mar	22478,5	112987,0563	53301,0192	59686,03713
F0003	00016	Realizado	mar	13327,6	66990,51502	31602,40512	35388,1099
F0003	00016	Realizado	mar	27451,6	137984,0948	65093,23392	72890,8609
F0003	00016	Realizado	mar	1790,8	9001,36666	4246,34496	4755,0217
F0003	00016	Realizado	nov	1661	8348,93345	3938,5632	4410,37025
F0003	00016	Realizado	nov	1877,7	9438,165165	4452,40224	4985,762925
F0003	00016	Realizado	nov	4574,9	22995,50611	10848,00288	12147,50323
F0003	00016	Realizado	nov	5172,2	25997,80469	12264,32064	13733,48405
F0003	00016	Realizado	out	1010,9	5081,238305	2397,04608	2684,192225
F0003	00016	Realizado	out	360,8	1813,54316	855,52896	958,0142
F0003	00016	Realizado	out	9169,6	46090,53592	21742,95552	24347,5804
F0003	00016	Realizado	out	3899,5	19600,64178	9246,4944	10354,14738
F0003	00016	Realizado	out	3249,4	16332,94663	7704,97728	8627,96935
F0003	00016	Realizado	out	3249,4	16332,94663	7704,97728	8627,96935
F0003	00016	Realizado	out	1805,1	9073,244895	4280,25312	4792,991775
F0003	00016	Realizado	out	3754,3	18870,80124	8902,19616	9968,605075
F0003	00016	Realizado	out	1949,2	9797,55634	4621,94304	5175,6133
F0003	00016	Realizado	out	4260,3	21414,18494	10102,02336	11312,16158
F0003	00016	Realizado	out	2382,6	11976,01977	5649,62112	6326,39865
F0003	00016	Realizado	out	2599,3	13065,25149	6163,46016	6901,791325
F0003	00016	Realizado	out	794,2	3992,00659	1883,20704	2108,79955
F0003	00016	Realizado	out	2785,2	13999,66854	6604,26624	7395,4023
F0003	00016	Realizado	out	994,4	4998,30188	2357,92128	2640,3806
F0003	00016	Realizado	out	25263,7	126986,7249	59905,28544	67081,43943
F0003	00016	Realizado	out	10741,5	53991,61268	25470,2448	28521,36787
F0003	00016	Realizado	out	8951,8	44995,77511	21226,50816	23769,26695
F0003	00016	Realizado	out	8951,8	44995,77511	21226,50816	23769,26695
F0003	00016	Realizado	out	4973,1	24997,0385	11792,21472	13204,82378
F0003	00016	Realizado	out	10344,4	51995,60938	24528,64128	27466,9681
F0003	00016	Realizado	out	5371,3	26998,57089	12736,42656	14262,14433
F0003	00016	Realizado	out	11737	58995,44365	27830,7744	31164,66925
F0003	00016	Realizado	out	6564,8	32997,63896	15566,45376	17431,1852
F0003	00016	Realizado	out	7161	35994,40845	16980,1632	19014,24525
F0003	00016	Realizado	out	2187,9	10997,36996	5187,94848	5809,421475
F0003	00016	Realizado	set	2671,9	13430,17176	6335,60928	7094,562475
F0003	00016	Realizado	set	2888,6	14519,40347	6849,44832	7669,95515
F0003	00016	Realizado	set	2526,7	12700,33122	5991,31104	6709,020175
F0003	00016	Realizado	set	7360,1	36995,17465	17452,26912	19542,90553
F0003	00016	Realizado	set	7957,4	39997,47323	18868,58688	21128,88635
F0003	00016	Realizado	set	6961,9	34993,64226	16508,05728	18485,58498
F0004	00016	Realizado	abr	693	3483,32985	1643,2416	1840,08825
F0004	00016	Realizado	abr	3670,7	18450,59002	8703,96384	9746,626175
F0004	00016	Realizado	abr	1246,3	6264,464635	2955,22656	3309,238075
F0004	00016	Realizado	abr	623,7	3134,996865	1478,91744	1656,079425
F0004	00016	Realizado	abr	1281,5	6441,395675	3038,6928	3402,702875
F0004	00016	Realizado	abr	2505,8	12595,27841	5941,75296	6653,52545
F0004	00016	Realizado	abr	13282,5	66763,82213	31495,464	35268,35813
F0004	00016	Realizado	abr	4511,1	22674,8186	10696,72032	11978,09828
F0004	00016	Realizado	abr	2255	11334,64475	5347,056	5987,58875
F0004	00016	Realizado	abr	4636,5	23305,13543	10994,0688	12311,06663
F0004	00016	Realizado	ago	588,5	2958,065825	1395,4512	1562,614625
F0004	00016	Realizado	ago	3011,8	15138,66211	7141,58016	7997,08195
F0004	00016	Realizado	ago	2182,4	10969,72448	5174,90688	5794,8176
F0004	00016	Realizado	ago	2250,6	11312,52837	5336,62272	5975,90565
F0004	00016	Realizado	ago	414,7	2084,468815	983,33664	1101,132175
F0004	00016	Realizado	ago	1212,2	6093,06269	2874,36864	3218,69405
F0004	00016	Realizado	ago	2130,7	10709,85702	5052,31584	5657,541175
F0004	00016	Realizado	ago	10901	54793,33145	25848,4512	28944,88025
F0004	00016	Realizado	ago	7893,6	39676,78572	18717,30432	20959,4814
F0004	00016	Realizado	ago	8144,4	40937,41938	19312,00128	21625,4181
F0004	00016	Realizado	ago	1503,7	7558,272865	3565,57344	3992,699425
F0004	00016	Realizado	ago	4385,7	22044,50177	10399,37184	11645,12993
F0004	00016	Realizado	dez	1142,9	5744,729705	2710,04448	3034,685225
F0004	00016	Realizado	dez	2354	11832,2633	5581,8048	6250,4585
F0004	00016	Realizado	dez	4134,9	20783,86811	9804,67488	10979,19323
F0004	00016	Realizado	dez	8520,6	42828,36987	20204,04672	22624,32315
F0004	00016	Realizado	jul	1350,8	6789,72866	3203,01696	3586,7117
F0004	00016	Realizado	jul	1765,5	8874,197475	4186,3536	4687,843875
F0004	00016	Realizado	jul	1731,4	8702,79553	4105,49568	4597,29985
F0004	00016	Realizado	jul	933,9	4694,201655	2214,46368	2479,737975
F0004	00016	Realizado	jul	623,7	3134,996865	1478,91744	1656,079425
F0004	00016	Realizado	jul	1453,1	7303,934495	3445,59072	3858,343775
F0004	00016	Realizado	jul	2389,2	12009,19434	5665,27104	6343,9233
F0004	00016	Realizado	jul	969,1	4871,132695	2297,92992	2573,202775
F0004	00016	Realizado	jul	1177	5916,13165	2790,9024	3125,22925
F0004	00016	Realizado	jul	4887,3	24565,76909	11588,76576	12977,00333
F0004	00016	Realizado	jul	6391	32124,04195	15154,3392	16969,70275
F0004	00016	Realizado	jul	6265,6	31493,72512	14856,99072	16636,7344
F0004	00016	Realizado	jul	3383,6	17007,49622	8023,19232	8984,3039
F0004	00016	Realizado	jul	2255	11334,64475	5347,056	5987,58875
F0004	00016	Realizado	jul	5262,4	26451,19048	12478,20288	13972,9876
F0004	00016	Realizado	jul	8646	43458,6867	20501,3952	22957,2915
F0004	00016	Realizado	jul	3509	17637,81305	8320,5408	9317,27225
F0004	00016	Realizado	jul	4260,3	21414,18494	10102,02336	11312,16158
F0004	00016	Realizado	jun	900,9	4528,328805	2136,21408	2392,114725
F0004	00016	Realizado	jun	1696,2	8525,86449	4022,02944	4503,83505
F0004	00016	Realizado	jun	1281,5	6441,395675	3038,6928	3402,702875
F0004	00016	Realizado	jun	1038,4	5219,46568	2462,25408	2757,2116
F0004	00016	Realizado	jun	2873,2	14441,99614	6812,93184	7629,0643
F0004	00016	Realizado	jun	4500,1	22619,52765	10670,63712	11948,89053
F0004	00016	Realizado	jun	2146,1	10787,26435	5088,83232	5698,432025
F0004	00016	Realizado	jun	900,9	4528,328805	2136,21408	2392,114725
F0004	00016	Realizado	jun	623,7	3134,996865	1478,91744	1656,079425
F0004	00016	Realizado	jun	1003,2	5042,53464	2378,78784	2663,7468
F0004	00016	Realizado	jun	3258,2	16377,17939	7725,84384	8651,33555
F0004	00016	Realizado	jun	6140,2	30863,40829	14559,64224	16303,76605
F0004	00016	Realizado	jun	4636,5	23305,13543	10994,0688	12311,06663
F0004	00016	Realizado	jun	3758,7	18892,91762	8912,62944	9980,288175
F0004	00016	Realizado	jun	10400,5	52277,59323	24661,6656	27615,92763
F0004	00016	Realizado	jun	16289,9	81880,36786	38626,61088	43253,75698
F0004	00016	Realizado	jun	7769,3	39051,99799	18422,56416	20629,43383
F0004	00016	Realizado	jun	3258,2	16377,17939	7725,84384	8651,33555
F0004	00016	Realizado	jun	2255	11334,64475	5347,056	5987,58875
F0004	00016	Realizado	jun	3633,3	18262,60079	8615,28096	9647,319825
F0004	00016	Realizado	mai	1765,5	8874,197475	4186,3536	4687,843875
F0004	00016	Realizado	mai	2113,1	10621,3915	5010,58272	5610,808775
F0004	00016	Realizado	mai	2734,6	13745,33017	6484,28352	7261,04665
F0004	00016	Realizado	mai	933,9	4694,201655	2214,46368	2479,737975
F0004	00016	Realizado	mai	2770,9	13927,79031	6570,35808	7357,432225
F0004	00016	Realizado	mai	969,1	4871,132695	2297,92992	2573,202775
F0004	00016	Realizado	mai	693	3483,32985	1643,2416	1840,08825
F0004	00016	Realizado	mai	1281,5	6441,395675	3038,6928	3402,702875
F0004	00016	Realizado	mai	6391	32124,04195	15154,3392	16969,70275
F0004	00016	Realizado	mai	7643,9	38421,68116	18125,21568	20296,46548
F0004	00016	Realizado	mai	9898,9	49756,32591	23472,27168	26284,05423
F0004	00016	Realizado	mai	3383,6	17007,49622	8023,19232	8984,3039
F0004	00016	Realizado	mai	10024,3	50386,64274	23769,62016	26617,02258
F0004	00016	Realizado	mai	3509	17637,81305	8320,5408	9317,27225
F0004	00016	Realizado	mai	2505,8	12595,27841	5941,75296	6653,52545
F0004	00016	Realizado	mai	4636,5	23305,13543	10994,0688	12311,06663
F0004	00016	Realizado	mar	1972,3	9913,667335	4676,71776	5236,949575
F0004	00016	Realizado	mar	762,3	3831,662835	1807,56576	2024,097075
F0004	00016	Realizado	mar	2389,2	12009,19434	5665,27104	6343,9233
F0004	00016	Realizado	mar	933,9	4694,201655	2214,46368	2479,737975
F0004	00016	Realizado	mar	727,1	3654,731795	1724,09952	1930,632275
F0004	00016	Realizado	mar	7142,3	35900,41384	16935,82176	18964,59208
F0004	00016	Realizado	mar	2756,6	13855,91207	6536,44992	7319,46215
F0004	00016	Realizado	mar	8646	43458,6867	20501,3952	22957,2915
F0004	00016	Realizado	mar	3383,6	17007,49622	8023,19232	8984,3039
F0004	00016	Realizado	mar	2631,2	13225,59524	6239,10144	6986,4938
F0004	00016	Realizado	nov	727,1	3654,731795	1724,09952	1930,632275
F0004	00016	Realizado	nov	449,9	2261,399855	1066,80288	1194,596975
F0004	00016	Realizado	nov	762,3	3831,662835	1807,56576	2024,097075
F0004	00016	Realizado	nov	2631,2	13225,59524	6239,10144	6986,4938
F0004	00016	Realizado	nov	1629,1	8188,589695	3862,92192	4325,667775
F0004	00016	Realizado	nov	2756,6	13855,91207	6536,44992	7319,46215
F0004	00016	Realizado	out	693	3483,32985	1643,2416	1840,08825
F0004	00016	Realizado	out	1663,2	8359,99164	3943,77984	4416,2118
F0004	00016	Realizado	out	2505,8	12595,27841	5941,75296	6653,52545
F0004	00016	Realizado	out	6014,8	30233,09146	14262,29376	15970,7977
