Filial	Produto	Versão	Mês	Volume
F0004	00011	Orçado	mar	2014
F0004	00011	Orçado	mar	944
F0004	00011	Orçado	mar	4101
F0004	00011	Orçado	mar	3417
F0004	00011	Orçado	mar	14695
F0004	00011	Orçado	mar	7290
F0004	00011	Orçado	mar	3417
F0004	00011	Orçado	nov	944
F0004	00011	Orçado	nov	3417
F0004	00011	Orçado	out	567
F0004	00011	Orçado	out	2172
F0004	00011	Orçado	out	1605
F0004	00011	Orçado	out	661
F0004	00011	Orçado	out	4091
F0004	00011	Orçado	out	1763
F0004	00011	Orçado	out	3935
F0004	00011	Orçado	out	2077
F0004	00011	Orçado	out	2050
F0004	00011	Orçado	out	7860
F0004	00011	Orçado	out	5810
F0004	00011	Orçado	out	2392
F0004	00011	Orçado	out	14809
F0004	00011	Orçado	out	6379
F0004	00011	Orçado	out	14239
F0004	00011	Orçado	out	7518
F0004	00011	Orçado	set	1416
F0004	00011	Orçado	set	1449
F0004	00011	Orçado	set	3556
F0004	00011	Orçado	set	944
F0004	00011	Orçado	set	504
F0004	00011	Orçado	set	5126
F0004	00011	Orçado	set	5240
F0004	00011	Orçado	set	12872
F0004	00011	Orçado	set	3417
F0004	00011	Orçado	set	1823
F0005	00011	Orçado	abr	234
F0005	00011	Orçado	abr	305
F0005	00011	Orçado	abr	350
F0005	00011	Orçado	abr	874
F0005	00011	Orçado	abr	1661
F0005	00011	Orçado	abr	350
F0005	00011	Orçado	abr	1179
F0005	00011	Orçado	abr	568
F0005	00011	Orçado	abr	568
F0005	00011	Orçado	abr	879
F0005	00011	Orçado	abr	1154
F0005	00011	Orçado	abr	1319
F0005	00011	Orçado	abr	3297
F0005	00011	Orçado	abr	6264
F0005	00011	Orçado	abr	1319
F0005	00011	Orçado	abr	4451
F0005	00011	Orçado	abr	2143
F0005	00011	Orçado	abr	2143
F0005	00011	Orçado	ago	234
F0005	00011	Orçado	ago	145
F0005	00011	Orçado	ago	539
F0005	00011	Orçado	ago	263
F0005	00011	Orçado	ago	524
F0005	00011	Orçado	ago	131
F0005	00011	Orçado	ago	879
F0005	00011	Orçado	ago	549
F0005	00011	Orçado	ago	2033
F0005	00011	Orçado	ago	989
F0005	00011	Orçado	ago	1978
F0005	00011	Orçado	ago	495
F0005	00011	Orçado	dez	598
F0005	00011	Orçado	dez	495
F0005	00011	Orçado	dez	598
F0005	00011	Orçado	dez	263
F0005	00011	Orçado	dez	234
F0005	00011	Orçado	dez	466
F0005	00011	Orçado	dez	2253
F0005	00011	Orçado	dez	1868
F0005	00011	Orçado	dez	2253
F0005	00011	Orçado	dez	989
F0005	00011	Orçado	dez	879
F0005	00011	Orçado	dez	1758
F0005	00011	Orçado	fev	1165
F0005	00011	Orçado	fev	438
F0005	00011	Orçado	fev	743
F0005	00011	Orçado	fev	204
F0005	00011	Orçado	fev	4396
F0005	00011	Orçado	fev	1648
F0005	00011	Orçado	fev	2802
F0005	00011	Orçado	fev	769
F0005	00011	Orçado	jan	320
F0005	00011	Orçado	jan	1209
F0005	00011	Orçado	jul	480
F0005	00011	Orçado	jul	263
F0005	00011	Orçado	jul	305
F0005	00011	Orçado	jul	438
F0005	00011	Orçado	jul	145
F0005	00011	Orçado	jul	408
F0005	00011	Orçado	jul	145
F0005	00011	Orçado	jul	889
F0005	00011	Orçado	jul	1339
F0005	00011	Orçado	jul	524
F0005	00011	Orçado	jul	394
F0005	00011	Orçado	jul	234
F0005	00011	Orçado	jul	1813
F0005	00011	Orçado	jul	989
F0005	00011	Orçado	jul	1154
F0005	00011	Orçado	jul	1648
F0005	00011	Orçado	jul	549
F0005	00011	Orçado	jul	1539
F0005	00011	Orçado	jul	549
F0005	00011	Orçado	jul	3352
F0005	00011	Orçado	jul	5055
F0005	00011	Orçado	jul	1978
F0005	00011	Orçado	jul	1484
F0005	00011	Orçado	jul	879
F0005	00011	Orçado	jun	145
F0005	00011	Orçado	jun	1108
F0005	00011	Orçado	jun	263
F0005	00011	Orçado	jun	815
F0005	00011	Orçado	jun	684
F0005	00011	Orçado	jun	350
F0005	00011	Orçado	jun	874
F0005	00011	Orçado	jun	466
F0005	00011	Orçado	jun	495
F0005	00011	Orçado	jun	116
F0005	00011	Orçado	jun	549
F0005	00011	Orçado	jun	4176
F0005	00011	Orçado	jun	989
F0005	00011	Orçado	jun	3077
F0005	00011	Orçado	jun	2583
F0005	00011	Orçado	jun	1319
F0005	00011	Orçado	jun	3297
F0005	00011	Orçado	jun	1758
F0005	00011	Orçado	jun	1868
F0005	00011	Orçado	jun	440
F0005	00011	Orçado	mai	1078
F0005	00011	Orçado	mai	408
F0005	00011	Orçado	mai	495
F0005	00011	Orçado	mai	2011
F0005	00011	Orçado	mai	1005
F0005	00011	Orçado	mai	859
F0005	00011	Orçado	mai	4066
F0005	00011	Orçado	mai	1539
F0005	00011	Orçado	mai	1868
F0005	00011	Orçado	mai	7583
F0005	00011	Orçado	mai	3792
F0005	00011	Orçado	mai	3242
F0005	00011	Orçado	mar	554
F0005	00011	Orçado	mar	291
F0005	00011	Orçado	mar	379
F0005	00011	Orçado	mar	408
F0005	00011	Orçado	mar	874
F0005	00011	Orçado	mar	204
F0005	00011	Orçado	mar	554
F0005	00011	Orçado	mar	1544
F0005	00011	Orçado	mar	933
F0005	00011	Orçado	mar	510
F0005	00011	Orçado	mar	524
F0005	00011	Orçado	mar	2088
F0005	00011	Orçado	mar	1099
F0005	00011	Orçado	mar	1429
F0005	00011	Orçado	mar	1539
F0005	00011	Orçado	mar	3297
F0005	00011	Orçado	mar	769
F0005	00011	Orçado	mar	2088
F0005	00011	Orçado	mar	5825
F0005	00011	Orçado	mar	3517
F0005	00011	Orçado	mar	1923
F0005	00011	Orçado	mar	1978
F0005	00011	Orçado	nov	379
F0005	00011	Orçado	nov	962
F0005	00011	Orçado	nov	59
F0005	00011	Orçado	nov	263
F0005	00011	Orçado	nov	830
F0005	00011	Orçado	nov	44
F0005	00011	Orçado	nov	1429
F0005	00011	Orçado	nov	3627
F0005	00011	Orçado	nov	220
F0005	00011	Orçado	nov	989
F0005	00011	Orçado	nov	3132
F0005	00011	Orçado	nov	165
F0005	00011	Orçado	out	640
F0005	00011	Orçado	out	350
F0005	00011	Orçado	out	933
F0005	00011	Orçado	out	204
F0005	00011	Orçado	out	379
F0005	00011	Orçado	out	116
F0005	00011	Orçado	out	234
F0005	00011	Orçado	out	524
F0005	00011	Orçado	out	2447
F0005	00011	Orçado	out	116
F0005	00011	Orçado	out	495
F0005	00011	Orçado	out	116
F0005	00011	Orçado	out	699
F0005	00011	Orçado	out	219
F0005	00011	Orçado	out	1282
F0005	00011	Orçado	out	219
F0005	00011	Orçado	out	699
F0005	00011	Orçado	out	466
F0005	00011	Orçado	out	350
F0005	00011	Orçado	out	2418
F0005	00011	Orçado	out	1319
F0005	00011	Orçado	out	3517
F0005	00011	Orçado	out	769
F0005	00011	Orçado	out	1429
F0005	00011	Orçado	out	440
F0005	00011	Orçado	out	879
F0005	00011	Orçado	out	1978
F0005	00011	Orçado	out	9232
F0005	00011	Orçado	out	440
F0005	00011	Orçado	out	1868
F0005	00011	Orçado	out	440
F0005	00011	Orçado	out	2638
F0005	00011	Orçado	out	824
F0005	00011	Orçado	out	4836
F0005	00011	Orçado	out	824
F0005	00011	Orçado	out	2638
F0005	00011	Orçado	out	1758
F0005	00011	Orçado	out	1319
F0005	00011	Orçado	set	219
F0005	00011	Orçado	set	408
F0005	00011	Orçado	set	918
F0005	00011	Orçado	set	824
F0005	00011	Orçado	set	1539
F0005	00011	Orçado	set	3462
F0006	00011	Orçado	abr	2536
F0006	00011	Orçado	abr	1033
F0006	00011	Orçado	abr	845
F0006	00011	Orçado	abr	6153
F0006	00011	Orçado	abr	658
F0006	00011	Orçado	abr	1314
F0006	00011	Orçado	abr	8510
F0006	00011	Orçado	abr	3467
F0006	00011	Orçado	abr	2837
F0006	00011	Orçado	abr	20644
F0006	00011	Orçado	abr	2206
F0006	00011	Orçado	abr	4413
F0006	00011	Orçado	ago	2818
F0006	00011	Orçado	ago	2113
F0006	00011	Orçado	ago	1550
F0006	00011	Orçado	ago	376
F0006	00011	Orçado	ago	9455
F0006	00011	Orçado	ago	7092
F0006	00011	Orçado	ago	5200
F0006	00011	Orçado	ago	1261
F0006	00011	Orçado	dez	376
F0006	00011	Orçado	dez	1409
F0006	00011	Orçado	dez	1261
F0006	00011	Orçado	dez	4728
F0006	00011	Orçado	jul	1785
F0006	00011	Orçado	jul	1314
F0006	00011	Orçado	jul	1972
F0006	00011	Orçado	jul	986
F0006	00011	Orçado	jul	1691
F0006	00011	Orçado	jul	5988
F0006	00011	Orçado	jul	4413
F0006	00011	Orçado	jul	6619
F0006	00011	Orçado	jul	3309
F0006	00011	Orçado	jul	5673
F0006	00011	Orçado	jun	2725
F0006	00011	Orçado	jun	1691
F0006	00011	Orçado	jun	1926
F0006	00011	Orçado	jun	9140
F0006	00011	Orçado	jun	5673
F0006	00011	Orçado	jun	6461
F0006	00011	Orçado	mai	1268
F0006	00011	Orçado	mai	2771
F0006	00011	Orçado	mai	2161
F0006	00011	Orçado	mai	4255
F0006	00011	Orçado	mai	9298
F0006	00011	Orçado	mai	7249
F0006	00011	Orçado	mar	1268
F0006	00011	Orçado	mar	1691
F0006	00011	Orçado	mar	4255
F0006	00011	Orçado	mar	5673
F0006	00011	Orçado	nov	1127
F0006	00011	Orçado	nov	3852
F0006	00011	Orçado	nov	3782
F0006	00011	Orçado	nov	12922
F0006	00011	Orçado	out	2818
F0006	00011	Orçado	out	6153
F0006	00011	Orçado	out	5871
F0006	00011	Orçado	out	2725
F0006	00011	Orçado	out	6388
F0006	00011	Orçado	out	1503
F0006	00011	Orçado	out	2161
F0006	00011	Orçado	out	9455
F0006	00011	Orçado	out	20644
F0006	00011	Orçado	out	19699
F0006	00011	Orçado	out	9140
F0006	00011	Orçado	out	21432
F0006	00011	Orçado	out	5043
F0006	00011	Orçado	out	7249
F0006	00011	Orçado	set	986
F0006	00011	Orçado	set	1409
F0006	00011	Orçado	set	3053
F0006	00011	Orçado	set	5637
F0006	00011	Orçado	set	1033
F0006	00011	Orçado	set	751
F0006	00011	Orçado	set	3309
F0006	00011	Orçado	set	4728
F0006	00011	Orçado	set	10243
F0006	00011	Orçado	set	18911
F0006	00011	Orçado	set	3467
F0006	00011	Orçado	set	2521
F0008	00011	Orçado	abr	575
F0008	00011	Orçado	abr	1504
F0008	00011	Orçado	abr	641
F0008	00011	Orçado	abr	465
F0008	00011	Orçado	abr	1305
F0008	00011	Orçado	abr	265
F0008	00011	Orçado	abr	841
F0008	00011	Orçado	abr	66
F0008	00011	Orçado	abr	531
F0008	00011	Orçado	abr	1924
F0008	00011	Orçado	abr	531
F0008	00011	Orçado	abr	1707
F0008	00011	Orçado	abr	4464
F0008	00011	Orçado	abr	1904
F0008	00011	Orçado	abr	1378
F0008	00011	Orçado	abr	3873
F0008	00011	Orçado	abr	788
F0008	00011	Orçado	abr	2494
F0008	00011	Orçado	abr	197
F0008	00011	Orçado	abr	1575
F0008	00011	Orçado	abr	5711
F0008	00011	Orçado	abr	1575
F0008	00011	Orçado	ago	332
F0008	00011	Orçado	ago	354
F0008	00011	Orçado	ago	199
F0008	00011	Orçado	ago	708
F0008	00011	Orçado	ago	553
F0008	00011	Orçado	ago	985
F0008	00011	Orçado	ago	1050
F0008	00011	Orçado	ago	591
F0008	00011	Orçado	ago	2100
F0008	00011	Orçado	ago	1641
F0008	00011	Orçado	dez	221
F0008	00011	Orçado	dez	1018
F0008	00011	Orçado	dez	354
F0008	00011	Orçado	dez	531
F0008	00011	Orçado	dez	177
F0008	00011	Orçado	dez	398
F0008	00011	Orçado	dez	774
F0008	00011	Orçado	dez	1172
F0008	00011	Orçado	dez	531
F0008	00011	Orçado	dez	2146
F0008	00011	Orçado	dez	656
F0008	00011	Orçado	dez	3019
F0008	00011	Orçado	dez	1050
F0008	00011	Orçado	dez	1575
F0008	00011	Orçado	dez	525
F0008	00011	Orçado	dez	1182
F0008	00011	Orçado	dez	2297
F0008	00011	Orçado	dez	3479
F0008	00011	Orçado	dez	1575
F0008	00011	Orçado	dez	6367
F0008	00011	Orçado	fev	752
F0008	00011	Orçado	fev	774
F0008	00011	Orçado	fev	177
F0008	00011	Orçado	fev	2232
F0008	00011	Orçado	fev	2297
F0008	00011	Orçado	fev	525
F0008	00011	Orçado	jan	310
F0008	00011	Orçado	jan	1305
F0008	00011	Orçado	jan	442
F0008	00011	Orçado	jan	265
F0008	00011	Orçado	jan	177
F0008	00011	Orçado	jan	1261
F0008	00011	Orçado	jan	752
F0008	00011	Orçado	jan	919
F0008	00011	Orçado	jan	3873
F0008	00011	Orçado	jan	1313
F0008	00011	Orçado	jan	788
F0008	00011	Orçado	jan	525
F0008	00011	Orçado	jan	3741
F0008	00011	Orçado	jan	2232
F0008	00011	Orçado	jul	752
F0008	00011	Orçado	jul	310
F0008	00011	Orçado	jul	1217
F0008	00011	Orçado	jul	664
F0008	00011	Orçado	jul	88
F0008	00011	Orçado	jul	265
F0008	00011	Orçado	jul	2232
F0008	00011	Orçado	jul	919
F0008	00011	Orçado	jul	3610
F0008	00011	Orçado	jul	1969
F0008	00011	Orçado	jul	263
F0008	00011	Orçado	jul	788
F0008	00011	Orçado	jun	332
F0008	00011	Orçado	jun	1150
F0008	00011	Orçado	jun	796
F0008	00011	Orçado	jun	354
F0008	00011	Orçado	jun	985
F0008	00011	Orçado	jun	3413
F0008	00011	Orçado	jun	2363
F0008	00011	Orçado	jun	1050
F0008	00011	Orçado	mai	1526
F0008	00011	Orçado	mai	1548
F0008	00011	Orçado	mai	1018
F0008	00011	Orçado	mai	619
F0008	00011	Orçado	mai	4529
F0008	00011	Orçado	mai	4595
F0008	00011	Orçado	mai	3019
F0008	00011	Orçado	mai	1838
F0008	00011	Orçado	mar	730
F0008	00011	Orçado	mar	199
F0008	00011	Orçado	mar	841
F0008	00011	Orçado	mar	531
F0008	00011	Orçado	mar	796
F0008	00011	Orçado	mar	177
F0008	00011	Orçado	mar	664
F0008	00011	Orçado	mar	2166
F0008	00011	Orçado	mar	591
F0008	00011	Orçado	mar	2494
F0008	00011	Orçado	mar	1575
F0008	00011	Orçado	mar	2363
F0008	00011	Orçado	mar	525
F0008	00011	Orçado	mar	1969
F0008	00011	Orçado	nov	1018
F0008	00011	Orçado	nov	310
F0008	00011	Orçado	nov	2544
F0008	00011	Orçado	nov	3019
F0008	00011	Orçado	nov	919
F0008	00011	Orçado	nov	7549
F0008	00011	Orçado	out	442
F0008	00011	Orçado	out	708
F0008	00011	Orçado	out	177
F0008	00011	Orçado	out	885
F0008	00011	Orçado	out	509
F0008	00011	Orçado	out	332
F0008	00011	Orçado	out	487
F0008	00011	Orçado	out	509
F0008	00011	Orçado	out	265
F0008	00011	Orçado	out	1062
F0008	00011	Orçado	out	774
F0008	00011	Orçado	out	907
F0008	00011	Orçado	out	265
F0008	00011	Orçado	out	929
F0008	00011	Orçado	out	1313
F0008	00011	Orçado	out	2100
F0008	00011	Orçado	out	525
F0008	00011	Orçado	out	2626
F0008	00011	Orçado	out	1510
F0008	00011	Orçado	out	985
F0008	00011	Orçado	out	1444
F0008	00011	Orçado	out	1510
F0008	00011	Orçado	out	788
F0008	00011	Orçado	out	3151
F0008	00011	Orçado	out	2297
F0008	00011	Orçado	out	2691
F0008	00011	Orçado	out	788
F0008	00011	Orçado	out	2757
F0008	00011	Orçado	set	3760
F0008	00011	Orçado	set	398
F0008	00011	Orçado	set	1947
F0008	00011	Orçado	set	597
F0008	00011	Orçado	set	155
F0008	00011	Orçado	set	133
F0008	00011	Orçado	set	11159
F0008	00011	Orçado	set	1182
F0008	00011	Orçado	set	5776
F0008	00011	Orçado	set	1772
F0008	00011	Orçado	set	459
F0008	00011	Orçado	set	394
F0009	00011	Orçado	abr	1313
F0009	00011	Orçado	abr	919
F0009	00011	Orçado	abr	3617
F0009	00011	Orçado	abr	2532
F0009	00011	Orçado	dez	263
F0009	00011	Orçado	dez	723
F0009	00011	Orçado	fev	919
F0009	00011	Orçado	fev	394
F0009	00011	Orçado	fev	2532
F0009	00011	Orçado	fev	1085
F0009	00011	Orçado	jan	1510
F0009	00011	Orçado	jan	1575
F0009	00011	Orçado	jan	394
F0009	00011	Orçado	jan	4159
F0009	00011	Orçado	jan	4340
F0009	00011	Orçado	jan	1085
F0009	00011	Orçado	jul	788
F0009	00011	Orçado	jul	2170
F0009	00011	Orçado	jun	394
F0009	00011	Orçado	jun	1085
F0009	00011	Orçado	mai	1050
F0009	00011	Orçado	mai	394
F0009	00011	Orçado	mai	2893
F0009	00011	Orçado	mai	1085
F0009	00011	Orçado	mar	4529
F0009	00011	Orçado	mar	12478
F0009	00011	Orçado	nov	2166
F0009	00011	Orçado	nov	788
F0009	00011	Orçado	nov	5968
F0009	00011	Orçado	nov	2170
F0009	00011	Orçado	out	656
F0009	00011	Orçado	out	1247
F0009	00011	Orçado	out	1808
F0009	00011	Orçado	out	3436
F0010	00011	Orçado	abr	630
F0010	00011	Orçado	abr	1007
F0010	00011	Orçado	abr	693
F0010	00011	Orçado	abr	661
F0010	00011	Orçado	abr	567
F0010	00011	Orçado	abr	3021
F0010	00011	Orçado	abr	1039
F0010	00011	Orçado	abr	1258
F0010	00011	Orçado	abr	1291
F0010	00011	Orçado	abr	472
F0010	00011	Orçado	abr	2278
F0010	00011	Orçado	abr	3645
F0010	00011	Orçado	abr	2506
F0010	00011	Orçado	abr	2392
F0010	00011	Orçado	abr	2050
F0010	00011	Orçado	abr	10936
F0010	00011	Orçado	abr	3759
F0010	00011	Orçado	abr	4556
F0010	00011	Orçado	abr	4670
F0010	00011	Orçado	abr	1709
F0010	00011	Orçado	ago	1070
F0010	00011	Orçado	ago	630
F0010	00011	Orçado	ago	598
F0010	00011	Orçado	ago	1512
F0010	00011	Orçado	ago	1196
F0010	00011	Orçado	ago	3873
F0010	00011	Orçado	ago	2278
F0010	00011	Orçado	ago	2164
F0010	00011	Orçado	ago	5468
F0010	00011	Orçado	ago	4329
F0010	00011	Orçado	dez	661
F0010	00011	Orçado	dez	504
F0010	00011	Orçado	dez	2392
F0010	00011	Orçado	dez	1823
F0010	00011	Orçado	fev	693
F0010	00011	Orçado	fev	284
F0010	00011	Orçado	fev	2506
F0010	00011	Orçado	fev	1025
F0010	00011	Orçado	jan	3809
F0010	00011	Orçado	jan	13783
F0010	00011	Orçado	jul	504
F0010	00011	Orçado	jul	440
F0010	00011	Orçado	jul	567
F0010	00011	Orçado	jul	1449
F0010	00011	Orçado	jul	977
F0010	00011	Orçado	jul	284
F0010	00011	Orçado	jul	661
F0010	00011	Orçado	jul	1823
F0010	00011	Orçado	jul	1595
F0010	00011	Orçado	jul	2050
F0010	00011	Orçado	jul	5240
F0010	00011	Orçado	jul	3531
F0010	00011	Orçado	jul	1025
F0010	00011	Orçado	jul	2392
F0010	00011	Orçado	jun	756
F0010	00011	Orçado	jun	251
F0010	00011	Orçado	jun	2077
F0010	00011	Orçado	jun	1102
F0010	00011	Orçado	jun	2644
F0010	00011	Orçado	jun	2046
F0010	00011	Orçado	jun	2235
F0010	00011	Orçado	jun	1449
F0010	00011	Orçado	jun	693
F0010	00011	Orçado	jun	2734
F0010	00011	Orçado	jun	911
F0010	00011	Orçado	jun	7518
F0010	00011	Orçado	jun	3987
F0010	00011	Orçado	jun	9569
F0010	00011	Orçado	jun	7404
F0010	00011	Orçado	jun	8088
F0010	00011	Orçado	jun	5240
F0010	00011	Orçado	jun	2506
F0010	00011	Orçado	mai	472
F0010	00011	Orçado	mai	1449
F0010	00011	Orçado	mai	1133
F0010	00011	Orçado	mai	284
F0010	00011	Orçado	mai	440
F0010	00011	Orçado	mai	126
F0010	00011	Orçado	mai	504
F0010	00011	Orçado	mai	1228
F0010	00011	Orçado	mai	251
F0010	00011	Orçado	mai	1709
F0010	00011	Orçado	mai	5240
F0010	00011	Orçado	mai	4101
F0010	00011	Orçado	mai	1025
F0010	00011	Orçado	mai	1595
F0010	00011	Orçado	mai	456
F0010	00011	Orçado	mai	1823
F0010	00011	Orçado	mai	4443
F0010	00011	Orçado	mai	911
F0010	00011	Orçado	mar	1133
F0010	00011	Orçado	mar	944
F0010	00011	Orçado	mar	4061
F0010	00011	Orçado	mar	2014
F0010	00011	Orçado	mar	944
F0010	00011	Orçado	mar	4101
F0010	00011	Orçado	mar	3417
F0010	00011	Orçado	mar	14695
F0010	00011	Orçado	mar	7290
F0010	00011	Orçado	mar	3417
F0010	00011	Orçado	nov	944
F0010	00011	Orçado	nov	3417
F0010	00011	Orçado	out	567
F0010	00011	Orçado	out	2172
F0010	00011	Orçado	out	1605
F0010	00011	Orçado	out	661
F0010	00011	Orçado	out	4091
F0010	00011	Orçado	out	1763
F0010	00011	Orçado	out	3935
F0010	00011	Orçado	out	2077
F0010	00011	Orçado	out	2050
F0010	00011	Orçado	out	7860
F0010	00011	Orçado	out	5810
F0010	00011	Orçado	out	2392
F0010	00011	Orçado	out	14809
F0010	00011	Orçado	out	6379
F0010	00011	Orçado	out	14239
F0010	00011	Orçado	out	7518
F0010	00011	Orçado	set	1416
F0010	00011	Orçado	set	1449
F0010	00011	Orçado	set	3556
F0010	00011	Orçado	set	944
F0010	00011	Orçado	set	504
F0010	00011	Orçado	set	5126
F0010	00011	Orçado	set	5240
F0010	00011	Orçado	set	12872
F0010	00011	Orçado	set	3417
F0010	00011	Orçado	set	1823
F0002	00012	Orçado	abr	442
F0002	00012	Orçado	abr	575
F0002	00012	Orçado	abr	774
F0002	00012	Orçado	abr	973
F0002	00012	Orçado	abr	221
F0002	00012	Orçado	abr	619
F0002	00012	Orçado	abr	1128
F0002	00012	Orçado	abr	199
F0002	00012	Orçado	abr	1313
F0002	00012	Orçado	abr	1707
F0002	00012	Orçado	abr	2297
F0002	00012	Orçado	abr	2888
F0002	00012	Orçado	abr	656
F0002	00012	Orçado	abr	1838
F0002	00012	Orçado	abr	3348
F0002	00012	Orçado	abr	591
F0002	00012	Orçado	ago	310
F0002	00012	Orçado	ago	133
F0002	00012	Orçado	ago	376
F0002	00012	Orçado	ago	310
F0002	00012	Orçado	ago	919
F0002	00012	Orçado	ago	394
F0002	00012	Orçado	ago	1116
F0002	00012	Orçado	ago	919
F0002	00012	Orçado	dez	1637
F0002	00012	Orçado	dez	885
F0002	00012	Orçado	dez	465
F0002	00012	Orçado	dez	221
F0002	00012	Orçado	dez	310
F0002	00012	Orçado	dez	376
F0002	00012	Orçado	dez	553
F0002	00012	Orçado	dez	4857
F0002	00012	Orçado	dez	2626
F0002	00012	Orçado	dez	1378
F0002	00012	Orçado	dez	656
F0002	00012	Orçado	dez	919
F0002	00012	Orçado	dez	1116
F0002	00012	Orçado	dez	1641
F0002	00012	Orçado	fev	332
F0002	00012	Orçado	fev	354
F0002	00012	Orçado	fev	177
F0002	00012	Orçado	fev	442
F0002	00012	Orçado	fev	985
F0002	00012	Orçado	fev	1050
F0002	00012	Orçado	fev	525
F0002	00012	Orçado	fev	1313
F0002	00012	Orçado	jan	177
F0002	00012	Orçado	jan	199
F0002	00012	Orçado	jan	332
F0002	00012	Orçado	jan	525
F0002	00012	Orçado	jan	591
F0002	00012	Orçado	jan	985
F0002	00012	Orçado	jul	332
F0002	00012	Orçado	jul	398
F0002	00012	Orçado	jul	199
F0002	00012	Orçado	jul	177
F0002	00012	Orçado	jul	177
F0002	00012	Orçado	jul	985
F0002	00012	Orçado	jul	1182
F0002	00012	Orçado	jul	591
F0002	00012	Orçado	jul	525
F0002	00012	Orçado	jul	525
F0002	00012	Orçado	jun	310
F0002	00012	Orçado	jun	664
F0002	00012	Orçado	jun	265
F0002	00012	Orçado	jun	310
F0002	00012	Orçado	jun	619
F0002	00012	Orçado	jun	919
F0002	00012	Orçado	jun	1969
F0002	00012	Orçado	jun	788
F0002	00012	Orçado	jun	919
F0002	00012	Orçado	jun	1838
F0002	00012	Orçado	mai	1991
F0002	00012	Orçado	mai	221
F0002	00012	Orçado	mai	841
F0002	00012	Orçado	mai	221
F0002	00012	Orçado	mai	5908
F0002	00012	Orçado	mai	656
F0002	00012	Orçado	mai	2494
F0002	00012	Orçado	mai	656
F0002	00012	Orçado	mar	265
F0002	00012	Orçado	mar	221
F0002	00012	Orçado	mar	531
F0002	00012	Orçado	mar	199
F0002	00012	Orçado	mar	88
F0002	00012	Orçado	mar	788
F0002	00012	Orçado	mar	656
F0002	00012	Orçado	mar	1575
F0002	00012	Orçado	mar	591
F0002	00012	Orçado	mar	263
F0002	00012	Orçado	nov	332
F0002	00012	Orçado	nov	66
F0002	00012	Orçado	nov	310
F0002	00012	Orçado	nov	177
F0002	00012	Orçado	nov	1128
F0002	00012	Orçado	nov	354
F0002	00012	Orçado	nov	985
F0002	00012	Orçado	nov	197
F0002	00012	Orçado	nov	919
F0002	00012	Orçado	nov	525
F0002	00012	Orçado	nov	3348
F0002	00012	Orçado	nov	1050
F0002	00012	Orçado	out	44
F0002	00012	Orçado	out	376
F0002	00012	Orçado	out	332
F0002	00012	Orçado	out	531
F0002	00012	Orçado	out	332
F0002	00012	Orçado	out	177
F0002	00012	Orçado	out	354
F0002	00012	Orçado	out	398
F0002	00012	Orçado	out	177
F0002	00012	Orçado	out	177
F0002	00012	Orçado	out	641
F0002	00012	Orçado	out	708
F0002	00012	Orçado	out	730
F0002	00012	Orçado	out	131
F0002	00012	Orçado	out	1116
F0002	00012	Orçado	out	985
F0002	00012	Orçado	out	1575
F0002	00012	Orçado	out	985
F0002	00012	Orçado	out	525
F0002	00012	Orçado	out	1050
F0002	00012	Orçado	out	1182
F0002	00012	Orçado	out	525
F0002	00012	Orçado	out	525
F0002	00012	Orçado	out	1904
F0002	00012	Orçado	out	2100
F0002	00012	Orçado	out	2166
F0002	00012	Orçado	set	243
F0002	00012	Orçado	set	929
F0002	00012	Orçado	set	1194
F0002	00012	Orçado	set	951
F0002	00012	Orçado	set	199
F0002	00012	Orçado	set	177
F0002	00012	Orçado	set	398
F0002	00012	Orçado	set	133
F0002	00012	Orçado	set	722
F0002	00012	Orçado	set	2757
F0002	00012	Orçado	set	3545
F0002	00012	Orçado	set	2823
F0002	00012	Orçado	set	591
F0002	00012	Orçado	set	525
F0002	00012	Orçado	set	1182
F0002	00012	Orçado	set	394
F0003	00012	Orçado	abr	525
F0003	00012	Orçado	abr	1447
F0003	00012	Orçado	fev	788
F0003	00012	Orçado	fev	3479
